t,n_satellites,n_abnormal_20m,n_abnormal_50m,n_relative_abnormal,abnormal_fraction_20m,abnormal_fraction_50m,relative_abnormal_fraction,mean_abs_residual_m,median_abs_residual_m,max_abs_residual_m,mean_signed_residual_m,median_signed_residual_m,sign_consistency,multi_satellite_event,coordinated_event
932.0,8,0,0,0,0.0,0.0,0.0,2.705109605565667,2.0344853829592466,7.969562090933323,0.0,0.20859026536345482,0.5,False,False
933.0,8,0,0,0,0.0,0.0,0.0,4.444639889057726,4.29296219907701,6.654870875179768,4.656612873077393e-10,0.36785612627863906,0.5,False,False
934.0,8,0,0,0,0.0,0.0,0.0,4.65797067200765,3.6423365231603384,8.790425319224596,-2.3283064365386963e-09,-0.762831274420023,0.5,False,False
935.0,7,0,0,0,0.0,0.0,0.0,1.5771534400326865,1.9351272508502009,2.357959780842066,1.0643686249827461e-09,-0.191256858408451,0.5714285714285714,False,False
936.0,7,0,0,0,0.0,0.0,0.0,1.5236121245792933,1.3074624091386795,3.2294343262910843,1.0643687835860354e-09,0.0884460322558879,0.5714285714285714,False,False
937.0,7,0,0,0,0.0,0.0,0.0,3.0619103695665086,3.0533717647194862,5.911373917013407,1.0643687835860354e-09,-0.9817221648991108,0.5714285714285714,False,False
938.0,7,0,0,0,0.0,0.0,0.0,1.8761562859373433,1.121482286602259,4.589275103062391,2.66092164175851e-09,-0.1073157601058483,0.5714285714285714,False,False
939.0,7,0,0,0,0.0,0.0,0.0,5.069647052990539,4.740903172641993,9.47804993391037,-3.725290298461914e-09,3.30026812851429,0.5714285714285714,False,False
940.0,8,0,0,0,0.0,0.0,0.0,2.4976734397932887,3.0049978364259005,5.146003849804401,1.8626452047421083e-09,0.18741963617503649,0.5,False,False
941.0,8,0,0,3,0.0,0.0,0.375,7.59728122362867,7.821743566542864,13.422374218702316,4.656608432185294e-10,2.3940072506666183,0.625,False,False
942.0,8,0,0,0,0.0,0.0,0.0,2.359376784414053,2.255994601175189,3.9695373699069023,2.7939677238464355e-09,-0.23618118651211262,0.5,False,False
943.0,7,0,0,0,0.0,0.0,0.0,2.9525524862110615,3.0559720434248447,7.277961652725935,1.5965529771249415e-09,0.4647861905395984,0.7142857142857143,False,False
944.0,8,0,0,0,0.0,0.0,0.0,1.7836525095626712,0.9262879658490419,4.0448979660868645,-1.862645149230957e-09,0.726013483479619,0.625,False,False
945.0,8,0,0,0,0.0,0.0,0.0,2.242006985936314,1.9147643968462944,4.651911079883575,1.3969838619232178e-09,-0.06729073263704777,0.5,False,False
946.0,8,0,0,0,0.0,0.0,0.0,2.577068609651178,1.8672192469239235,6.260775055736303,4.656613983300417e-10,-0.7206267286092043,0.625,False,False
947.0,8,0,0,0,0.0,0.0,0.0,1.0729071865789592,0.9437853749841452,2.081735849380493,4.656612873077393e-10,0.1252124048769474,0.5,False,False
948.0,8,0,0,0,0.0,0.0,0.0,1.8228581668809056,1.5604477655142546,3.283395916223526,1.862645149230957e-09,-0.7690894361585379,0.625,False,False
949.0,8,0,0,0,0.0,0.0,0.0,1.7918895580805838,1.6366661693900824,3.660963784903288,-4.6566123179658803e-10,-0.39614305458962923,0.5,False,False
950.0,8,0,0,0,0.0,0.0,0.0,2.9145298288203776,2.6729199904948473,4.687623307108879,-2.3283064365386963e-09,0.11725713126361359,0.5,False,False
951.0,8,0,0,0,0.0,0.0,0.0,1.3626560983248055,1.2400981821119785,3.777328673750162,-1.3969838619232178e-09,0.46448152884840965,0.625,False,False
952.0,7,0,0,0,0.0,0.0,0.0,0.5567445664533547,0.4525063894689083,1.0760071277618408,1.596552985055106e-09,-0.0722781606018543,0.5714285714285714,False,False
953.0,7,0,0,0,0.0,0.0,0.0,0.6028641488935266,0.3163293525576591,1.3911884352564812,5.321843124913731e-10,0.1686754561960697,0.5714285714285714,False,False
954.0,8,0,0,0,0.0,0.0,0.0,1.4455590276047587,0.9350524414330721,3.5791845619678497,-3.725290298461914e-09,-0.1664733402431011,0.625,False,False
955.0,8,0,0,0,0.0,0.0,0.0,2.22659008204937,2.4722059927880764,4.608965713530779,-1.862645149230957e-09,-0.4620709475129843,0.625,False,False
956.0,8,0,0,0,0.0,0.0,0.0,1.7295029778033495,1.7827086225152016,3.3798430897295475,-1.8626452047421083e-09,-0.5632857009768486,0.625,False,False
957.0,8,0,0,0,0.0,0.0,0.0,2.5574039462953806,2.894553679972887,4.440508421510458,9.313225746154785e-10,0.5543284565210342,0.625,False,False
958.0,8,0,0,0,0.0,0.0,0.0,1.837666098959744,1.4780454970896244,3.964441806077957,-9.313225191043273e-10,0.1346437856554985,0.5,False,False
959.0,8,0,0,0,0.0,0.0,0.0,2.1644952171482146,2.0232111420482397,4.030632998794317,-4.656612873077393e-10,0.7384205274283886,0.625,False,False
960.0,8,0,0,0,0.0,0.0,0.0,1.6724661942571402,1.1320307981222868,4.307319704443216,2.7939677238464355e-09,-0.22428070567548275,0.5,False,False
961.0,8,0,0,0,0.0,0.0,0.0,3.5156639660708606,3.188689922913909,8.156063307076693,1.3969838619232178e-09,-0.03578310273587705,0.5,False,False
962.0,8,0,0,0,0.0,0.0,0.0,3.1416021483018994,3.3418000787496567,6.159594248980284,1.862645149230957e-09,0.27743264473974705,0.5,False,False
963.0,8,0,0,0,0.0,0.0,0.0,2.2953086174093187,1.6158314906060696,4.4146510772407055,1.396983917434369e-09,-0.36295967735350143,0.5,False,False
964.0,8,0,0,0,0.0,0.0,0.0,2.1631315792910755,2.2081540916115046,4.050782382488251,-1.3969838619232178e-09,0.11192497052252294,0.5,False,False
965.0,8,0,0,0,0.0,0.0,0.0,3.0857683434151113,2.275199482217431,5.246225040405989,-4.656612873077393e-10,-1.86715074069798,0.625,False,False
966.0,8,0,0,0,0.0,0.0,0.0,4.048231158871204,3.711621070280671,6.7871552892029285,-1.3969838619232178e-09,-0.6932440213859081,0.5,False,False
967.0,8,0,0,0,0.0,0.0,0.0,4.64076008182019,4.808289490640163,7.676464032381773,-2.7939677238464355e-09,-0.42085359990596793,0.5,False,False
968.0,8,0,0,0,0.0,0.0,0.0,3.3867995175532997,3.3965016156435013,5.193691927939653,4.656612873077393e-10,-0.4703589901328086,0.5,False,False
969.0,8,0,0,0,0.0,0.0,0.0,2.3702798634767532,2.4187990315258503,3.7373526133596897,-1.862645149230957e-09,-0.3744577895849943,0.5,False,False
970.0,8,0,0,0,0.0,0.0,0.0,2.4490157896652818,2.3971801698207855,3.914288241416216,0.0,-0.008025068789720535,0.5,False,False
971.0,8,0,0,0,0.0,0.0,0.0,2.952615383081138,3.1823284588754177,4.884134247899056,9.313224635931761e-10,0.8566157408058643,0.625,False,False
972.0,8,0,0,0,0.0,0.0,0.0,2.7629802832379937,3.096050450578332,4.24737211689353,9.313225746154785e-10,-0.28939963132143026,0.5,False,False
973.0,8,0,0,0,0.0,0.0,0.0,3.068889368791133,2.8749864418059587,4.877627871930599,-1.3969838619232178e-09,0.034218929708004,0.5,False,False
974.0,8,0,0,0,0.0,0.0,0.0,2.9348569503054023,2.7853555977344513,4.698858819901943,-2.793967612824133e-09,-0.7635504156351091,0.5,False,False
975.0,8,0,0,0,0.0,0.0,0.0,2.382544652558863,2.0519758947193623,5.52298142015934,3.725290298461914e-09,0.2940540239214897,0.5,False,False
976.0,8,0,0,0,0.0,0.0,0.0,2.121106221806258,2.198959082365036,3.769492700695992,-4.6566123179658803e-10,-0.6472659502178431,0.5,False,False
977.0,8,0,0,0,0.0,0.0,0.0,3.122191985603422,3.3431089613586664,4.578438840806484,-4.656612873077393e-10,-0.46271703019738186,0.5,False,False
978.0,8,0,0,0,0.0,0.0,0.0,2.327414644882083,2.15906822681427,4.991522122174501,9.313225746154785e-10,0.1446360573172569,0.625,False,False
979.0,8,0,0,0,0.0,0.0,0.0,2.0944723053835332,1.695821542292833,4.457435060292482,-1.396983917434369e-09,-0.77690589427948,0.625,False,False
980.0,8,0,0,0,0.0,0.0,0.0,1.8657083655707538,1.5610856208950281,4.233744289726019,-4.6566125955216364e-10,-0.2463127821683884,0.5,False,False
981.0,8,0,0,0,0.0,0.0,0.0,3.968470007646829,3.944223176687956,6.498836610466242,-4.656612873077393e-10,-0.6713008601218462,0.5,False,False
982.0,8,0,0,0,0.0,0.0,0.0,2.6522111566737294,2.6506445836275816,4.616373833268881,-1.862645149230957e-09,-0.645187322050333,0.5,False,False
983.0,8,0,0,0,0.0,0.0,0.0,2.143159790430218,1.5807716380804777,4.321407668292522,-1.3969838619232178e-09,-0.9801324121654034,0.625,False,False
984.0,8,0,0,0,0.0,0.0,0.0,1.041135863866657,1.099241215735674,2.3944934643805027,-2.3283064365386963e-09,-0.32928469218313694,0.625,False,False
985.0,8,0,0,0,0.0,0.0,0.0,2.607837916351855,3.027563102543354,3.85338582098484,1.862645149230957e-09,-0.6130567509680986,0.625,False,False
986.0,8,0,0,0,0.0,0.0,0.0,2.0571849611587822,2.172773128375411,3.670764110982418,-2.3283064365386963e-09,-0.38610703498125076,0.5,False,False
987.0,8,0,0,0,0.0,0.0,0.0,1.1959357243031263,0.7430736012756824,2.91660537943244,-2.793967751602011e-09,0.26670314930379385,0.625,False,False
988.0,8,0,0,0,0.0,0.0,0.0,1.6994843054562807,1.3532583881169558,3.10160155966878,-1.862645149230957e-09,0.04542144387960434,0.5,False,False
989.0,8,0,0,0,0.0,0.0,0.0,4.499469978734851,3.7114105615764856,8.671640489250422,-9.313225746154785e-10,-0.7554944604635239,0.5,False,False
990.0,8,0,0,0,0.0,0.0,0.0,2.3138875016011298,1.9614381976425648,4.44218098372221,-4.656612873077393e-10,1.1798226460814476,0.625,False,False
991.0,8,0,0,0,0.0,0.0,0.0,3.177549003623426,3.2107446603477,6.31957607716322,-1.1102230246251565e-16,0.9053370635956525,0.5,False,False
992.0,7,0,0,0,0.0,0.0,0.0,4.14887929388455,4.325267869979143,7.5684934221208096,-4.257474626813616e-09,2.1405514888465405,0.5714285714285714,False,False
993.0,6,0,0,0,0.0,0.0,0.0,2.4170857133964696,2.219478640705347,4.443415306508541,0.0,0.30562826059758663,0.5,False,False
994.0,6,0,0,1,0.0,0.0,0.16666666666666666,6.792704711978634,7.117484867572784,13.513698369264604,-6.208820124697922e-10,1.3850986659526827,0.5,False,False
995.0,8,0,0,0,0.0,0.0,0.0,1.8085494576953351,1.4366643726825714,4.419067546725273,-1.3969838619232178e-09,-0.13578703068196776,0.5,False,False
996.0,7,0,0,0,0.0,0.0,0.0,1.2581829013569015,1.292340915650129,1.947019200772047,-3.3703198961835107e-17,0.0951113924384117,0.5714285714285714,False,False
997.0,8,0,0,0,0.0,0.0,0.0,3.8901601643301547,2.5250680092722178,8.534621071070433,-4.656612873077393e-10,-1.6150483917444944,0.625,False,False
998.0,8,0,0,0,0.0,0.0,0.0,4.018499807454646,3.009036021307111,8.517587210983038,-1.862645149230957e-09,-1.957028092816472,0.625,False,False
999.0,8,0,0,0,0.0,0.0,0.0,2.5102594872005284,2.423611231148243,5.316113855689764,4.656613428188905e-10,0.3744502514600754,0.5,False,False
1000.0,8,0,0,0,0.0,0.0,0.0,2.5455629266798496,3.025077322497964,4.117385219782591,-1.862645149230957e-09,0.5329150725156069,0.625,False,False
1001.0,8,0,0,0,0.0,0.0,0.0,1.927944099996239,1.765739569440484,4.525016162544489,4.656612873077393e-10,-0.278708340600133,0.5,False,False
1002.0,8,0,0,0,0.0,0.0,0.0,2.467446483206004,3.028696481138468,3.812392972409725,-4.656612873077393e-10,0.79071962274611,0.625,False,False
1003.0,8,0,0,0,0.0,0.0,0.0,3.389984605833888,3.988234667107463,5.247295890003443,2.7939677238464355e-09,-0.4677204694598913,0.5,False,False
1004.0,8,0,0,0,0.0,0.0,0.0,0.8707323600538075,0.5791281275451183,1.77989462018013,1.3969838896787934e-09,0.3140459675341844,0.625,False,False
1005.0,8,0,0,0,0.0,0.0,0.0,2.63601547293365,3.1649474408477545,3.9784582145512095,-9.313224635931761e-10,0.04834126494824886,0.5,False,False
1006.0,8,0,0,0,0.0,0.0,0.0,1.6946949805133045,1.5557174496352673,3.499681580811739,-2.3283064365386963e-09,0.18851557932794094,0.5,False,False
1007.0,8,0,0,0,0.0,0.0,0.0,2.6077070790342987,2.3862474635243416,4.218812488019466,2.3283064365386963e-09,-0.6125265769660473,0.5,False,False
1008.0,8,0,0,0,0.0,0.0,0.0,2.4544713366776705,2.557869417592883,3.7656906843185434,-1.1102230246251565e-16,0.05941804684698582,0.5,False,False
1009.0,8,0,0,0,0.0,0.0,0.0,2.1494215265847743,2.084494123235345,4.110592860728502,3.259629011154175e-09,0.6429383438080549,0.625,False,False
1010.0,8,0,0,0,0.0,0.0,0.0,2.3352484456263483,2.9315132666379213,3.921436473727226,-2.3283064365386963e-09,-0.6656837947666645,0.625,False,False
1011.0,8,0,0,0,0.0,0.0,0.0,2.0021226215176284,2.2333194259554148,4.352225478738546,4.656612873077393e-10,0.1770437564700842,0.5,False,False
1012.0,8,0,0,0,0.0,0.0,0.0,1.7059030658565462,1.0084355510771275,4.526122651994228,4.656612873077393e-10,-0.28616990149021143,0.625,False,False
1013.0,8,0,0,0,0.0,0.0,0.0,1.8074754532426596,1.3645647652447224,4.866606917232275,9.313225746154785e-10,0.7292392309755087,0.75,False,False
1014.0,8,0,0,0,0.0,0.0,0.0,1.85916047077626,1.6036959011107683,3.5210503935813904,-1.862645149230957e-09,0.041649794206023105,0.5,False,False
1015.0,8,0,0,0,0.0,0.0,0.0,1.2700029299594462,0.8705446813255548,3.0868141688406467,-1.3969838619232178e-09,0.09907062537968159,0.5,False,False
1016.0,8,0,0,0,0.0,0.0,0.0,1.0383210252039135,0.6154008768498898,2.1560842245817184,4.656612873077393e-10,-0.38319906033575535,0.625,False,False
1017.0,7,0,0,0,0.0,0.0,0.0,2.0422252400645187,1.211680382490158,4.822071429342032,-1.5965531436583952e-09,0.2175911515951156,0.5714285714285714,False,False
1018.0,8,0,0,0,0.0,0.0,0.0,2.9776028278283775,2.301710907369852,7.499817885458469,4.656612873077393e-10,-0.9575767647475004,0.75,False,False
1019.0,8,0,0,0,0.0,0.0,0.0,1.474226547870785,1.6601077411323786,3.142595674842596,-4.656613428188905e-10,0.035482132807374,0.5,False,False
1020.0,8,0,0,0,0.0,0.0,0.0,2.947922050021589,2.769898232072592,7.408596854656935,5.551115123125783e-17,0.11784546822309497,0.5,False,False
1021.0,8,0,0,0,0.0,0.0,0.0,3.19480721373111,3.282916311174631,4.198551472276449,1.8626452602532595e-09,-0.017123829573392868,0.5,False,False
1022.0,8,0,0,0,0.0,0.0,0.0,1.9128722995519638,1.9016575403511524,4.237145721912384,2.7939677238464355e-09,0.2862772550433874,0.5,False,False
1023.0,8,0,0,0,0.0,0.0,0.0,1.3564749476499856,1.4561343900859356,2.4626346565783024,2.3283064365386963e-09,-0.3090775553137064,0.5,False,False
1024.0,8,0,0,0,0.0,0.0,0.0,1.503747916314751,1.2757991794496775,3.462359007447958,3.259629066665326e-09,-0.3383040614426136,0.625,False,False
1025.0,8,0,0,0,0.0,0.0,0.0,2.005421653855592,2.1425175480544567,3.590551882982254,1.3969838619232178e-09,0.059858273714780794,0.5,False,False
1026.0,8,0,0,0,0.0,0.0,0.0,0.6469099689275026,0.7481457926332951,0.9770332127809525,0.0,-0.14644272252917284,0.625,False,False
1027.0,8,0,0,0,0.0,0.0,0.0,3.07589398836717,3.5048880260437727,5.238198593258858,2.3283064365386963e-09,0.11680237203836441,0.5,False,False
1028.0,8,0,0,0,0.0,0.0,0.0,2.7391812610439956,2.6038493905216455,5.368319611996412,-1.3969838619232178e-09,-0.2904892861843109,0.5,False,False
1029.0,8,0,0,0,0.0,0.0,0.0,1.2755792196840048,1.3930288273841143,2.115730609744787,9.313225746154785e-10,0.03696165420114994,0.5,False,False
1030.0,8,0,0,0,0.0,0.0,0.0,2.186230889521539,1.5205909293144941,5.631474249064922,3.725290298461914e-09,0.2579466961324215,0.5,False,False
1031.0,8,0,0,0,0.0,0.0,0.0,2.8316705599427223,2.424175266176462,5.13688400387764,1.862645149230957e-09,0.3341689221560957,0.5,False,False
1032.0,7,0,0,0,0.0,0.0,0.0,0.9665411109370845,0.6617909669876099,2.234192542731762,-1.5965529374741193e-09,-0.1205787286162376,0.5714285714285714,False,False
1033.0,7,0,0,0,0.0,0.0,0.0,2.2516271732747555,1.82081426307559,5.058788817375898,1.5965529374741193e-09,0.0839292146265506,0.5714285714285714,False,False
1034.0,7,0,0,0,0.0,0.0,0.0,0.9540840967425278,0.6664294861257076,2.053962256759405,3.725290298461914e-09,-0.2791742570698261,0.7142857142857143,False,False
1035.0,7,0,0,0,0.0,0.0,0.0,1.1321148600961481,0.7200857624411583,2.3234455846250057,2.66092164175851e-09,-0.2732796519994735,0.5714285714285714,False,False
1036.0,7,0,0,0,0.0,0.0,0.0,2.4558888748288155,2.460046380758285,4.311752431094647,-5.32184328351702e-09,-0.9472878724336624,0.5714285714285714,False,False
1037.0,8,0,0,0,0.0,0.0,0.0,2.5724144796840847,2.9897061958909035,4.271583758294582,-4.656612873077393e-10,0.5050365123897791,0.625,False,False
1038.0,7,0,0,0,0.0,0.0,0.0,1.1500667285706316,1.0818647406995296,2.200682684779167,1.596552985055106e-09,-0.5329094603657722,0.5714285714285714,False,False
1039.0,7,0,0,0,0.0,0.0,0.0,1.4289542777197701,1.5628999657928944,3.0917103737592697,-7.93016446160826e-18,0.2396753020584583,0.7142857142857143,False,False
1040.0,7,0,0,0,0.0,0.0,0.0,2.412517324090004,1.8954381011426449,5.8603812381625175,-3.193105970110212e-09,0.2879495695233345,0.5714285714285714,False,False
1041.0,7,0,0,0,0.0,0.0,0.0,1.1938304374260562,1.0495168305933475,2.7188200876116757,-1.5965528898931325e-09,0.0194474793970584,0.5714285714285714,False,False
1042.0,7,0,0,0,0.0,0.0,0.0,1.4870837128588132,1.529391035437584,2.934971157461405,3.193105970110212e-09,-0.1230107136070728,0.5714285714285714,False,False
1043.0,7,0,0,0,0.0,0.0,0.0,0.8024614570396287,0.3846193850040436,1.87896578386426,-3.193106033551528e-09,-0.1965559013187885,0.5714285714285714,False,False
1044.0,7,0,0,0,0.0,0.0,0.0,1.6038894248860223,1.2377038970589638,4.167513687163591,-1.2688263138573217e-16,0.0856174863874912,0.5714285714285714,False,False
1045.0,7,0,0,0,0.0,0.0,0.0,1.7123375364712305,1.4930453263223171,3.27281229570508,2.1287373768481236e-09,-0.4737345539033413,0.5714285714285714,False,False
1046.0,7,0,0,0,0.0,0.0,0.0,4.301269291234868,4.211149137467146,7.305949918925762,2.66092164175851e-09,1.009816963225603,0.5714285714285714,False,False
1047.0,7,0,0,0,0.0,0.0,0.0,1.8939028068312578,1.78854862973094,4.1873044446110725,3.725290330182572e-09,-0.0016670264303684,0.5714285714285714,False,False
1048.0,6,0,0,0,0.0,0.0,0.0,2.035128859182199,2.0358872562646866,3.3336117155849934,1.241763432820638e-09,-0.641433198004961,0.5,False,False
1049.0,6,0,0,0,0.0,0.0,0.0,2.5285846553742886,2.332861887291074,4.136426143348217,0.0,0.5373354572802782,0.5,False,False
1050.0,7,0,0,0,0.0,0.0,0.0,2.5006995163857937,2.714247304946184,5.574463423341513,5.321843362818665e-10,-0.1424277946352958,0.5714285714285714,False,False
1051.0,6,0,0,0,0.0,0.0,0.0,1.6159156306336324,1.2347937263548374,3.0725664645433426,-6.20881716410319e-10,-0.29816692508757114,0.5,False,False
1052.0,6,0,0,0,0.0,0.0,0.0,1.8181854877620935,1.9347497522830963,2.7669267170131207,1.8626452232458255e-09,-0.4722497221082448,0.5,False,False
1053.0,6,0,0,0,0.0,0.0,0.0,1.6922751870006323,1.2903226930648088,3.1064574606716637,6.208816423954507e-10,0.30466746725142,0.5,False,False
1054.0,6,0,0,0,0.0,0.0,0.0,2.064251837631067,2.04562328197062,3.766788974404335,-3.725290298461914e-09,0.47805722057819366,0.5,False,False
1055.0,7,0,0,0,0.0,0.0,0.0,1.1891037443918842,0.9333252310752868,2.382110331207514,1.596552985055106e-09,-0.034889169037342,0.5714285714285714,False,False
1056.0,8,0,0,0,0.0,0.0,0.0,2.660684327594936,2.399632630869746,5.629633869975805,-1.862645149230957e-09,-0.5477024298161268,0.5,False,False
1057.0,8,0,0,0,0.0,0.0,0.0,3.456084988079965,3.931152792647481,4.890039004385471,0.0,0.06740558333694935,0.5,False,False
1058.0,8,0,0,0,0.0,0.0,0.0,2.4202197901904583,2.951380705460906,3.484811592847109,-9.313225746154785e-10,-0.23837601207196712,0.5,False,False
1059.0,8,0,0,0,0.0,0.0,0.0,3.36463907873258,3.5753751657903194,4.78262572735548,4.656612873077393e-10,0.07990672439336777,0.5,False,False
1060.0,8,0,0,0,0.0,0.0,0.0,1.8353850576095283,1.5707746986299753,3.679502341896296,1.3969838619232178e-09,0.20234685577452183,0.5,False,False
1061.0,7,0,0,0,0.0,0.0,0.0,2.8198549433478286,3.2361592948436737,4.386491544544697,-3.725290298461914e-09,-0.7535262852907181,0.5714285714285714,False,False
1062.0,8,0,0,0,0.0,0.0,0.0,1.7919963747262955,2.053789857774973,3.435533046722412,0.0,-0.11019709147512913,0.5,False,False
1063.0,7,0,0,0,0.0,0.0,0.0,1.1796302646398544,1.0846174955368042,2.715131815522909,1.064368656703404e-09,0.4550749212503433,0.7142857142857143,False,False
1064.0,7,0,0,0,0.0,0.0,0.0,1.2286628559231758,1.2525197379291058,2.802206888794899,-4.257474690254932e-09,-0.2834604494273662,0.5714285714285714,False,False
1065.0,7,0,0,0,0.0,0.0,0.0,1.071567317204816,0.6804500073194504,2.259155720472336,2.128737313406808e-09,-0.235750962048769,0.7142857142857143,False,False
1066.0,7,0,0,0,0.0,0.0,0.0,2.2011562043002675,2.2619897574186325,3.483168538659811,0.0,0.8216169662773609,0.5714285714285714,False,False
1067.0,7,0,0,0,0.0,0.0,0.0,1.8034946572567736,0.9067746549844742,4.3541101068258286,5.32184328351702e-10,-0.2334034293889999,0.5714285714285714,False,False
1068.0,7,0,0,0,0.0,0.0,0.0,1.58325263059565,1.332148678600788,3.7872875928878784,-5.32184328351702e-10,-0.3324325941503048,0.5714285714285714,False,False
1069.0,6,0,0,0,0.0,0.0,0.0,1.6422488664587338,1.8972107879817486,2.89274949580431,0.0,0.2226866167038679,0.5,False,False
1070.0,6,0,0,0,0.0,0.0,0.0,0.973487572123607,0.946084339171648,1.7583997435867786,0.0,-0.2935917340219021,0.6666666666666666,False,False
1071.0,6,0,0,0,0.0,0.0,0.0,0.5951436441391706,0.7981783300638199,1.008159939199686,4.346172014872233e-09,0.06691011972725384,0.6666666666666666,False,False
1072.0,6,0,0,0,0.0,0.0,0.0,1.8445690621932347,1.687023263424635,2.990319691598416,-2.4835269581598616e-09,0.3581127226352691,0.5,False,False
1073.0,7,0,0,0,0.0,0.0,0.0,1.9051177985966206,1.4103783294558525,3.907120358198881,1.596552985055106e-09,-0.658094048500061,0.5714285714285714,False,False
1074.0,7,0,0,0,0.0,0.0,0.0,1.0904471783765726,1.057052742689848,1.867991987615824,-2.660921610037852e-09,-0.6499058604240417,0.5714285714285714,False,False
1075.0,6,0,0,0,0.0,0.0,0.0,3.4677431353678307,3.2852652221918106,6.072484634816647,-6.20881716410319e-10,-0.7236184123903513,0.5,False,False
1076.0,7,0,0,0,0.0,0.0,0.0,1.7058991406645094,1.952365726232529,3.546468149870634,0.0,0.1940052136778831,0.5714285714285714,False,False
1077.0,7,0,0,0,0.0,0.0,0.0,2.0882617735436986,0.7929698042571545,5.3804963156580925,6.344131569286608e-17,-0.6386889554560184,0.5714285714285714,False,False
1078.0,7,0,0,0,0.0,0.0,0.0,1.094271534787757,0.84746253490448,2.5809919126331806,-5.32184328351702e-10,0.1165391691029071,0.5714285714285714,False,False
1079.0,6,0,0,0,0.0,0.0,0.0,0.07493667863309379,0.06919175200164315,0.1390617489814758,1.862645186238391e-09,-0.0209945831447839,0.6666666666666666,False,False
1080.0,6,0,0,0,0.0,0.0,0.0,0.6289136353880167,0.8455047402530909,1.025385819375515,6.208817534177532e-10,-0.05728516168892375,0.6666666666666666,False,False
1081.0,7,0,0,0,0.0,0.0,0.0,1.5162937864661217,1.5497498586773872,3.2031810581684117,3.1931058749482386e-09,1.03911392390728,0.5714285714285714,False,False
1082.0,7,0,0,0,0.0,0.0,0.0,1.03019442781806,1.0942434556782246,1.7234843596816063,-1.596552985055106e-09,-0.4775861427187919,0.5714285714285714,False,False
1083.0,7,0,0,0,0.0,0.0,0.0,1.3140926297221864,1.308799430727959,2.457528378814459,6.344131569286608e-17,-0.7517934404313564,0.5714285714285714,False,False
1084.0,7,0,0,0,0.0,0.0,0.0,1.8139399806303638,1.9774041064083576,2.6496499218046665,1.5965530484964218e-09,-0.7425887249410152,0.5714285714285714,False,False
1085.0,7,0,0,0,0.0,0.0,0.0,0.9302872978150845,0.7643124051392078,1.564640186727047,5.321843600723599e-10,-0.3228066936135292,0.5714285714285714,False,False
1086.0,7,0,0,0,0.0,0.0,0.0,0.9715164399572781,0.6422021090984344,2.258673775941133,6.344131569286608e-17,0.097659308463335,0.5714285714285714,False,False
1087.0,7,0,0,0,0.0,0.0,0.0,1.131404419030462,1.1670323610305786,2.4175515174865723,2.128737329267137e-09,0.617420669645071,0.5714285714285714,False,False
1088.0,7,0,0,0,0.0,0.0,0.0,0.9618069987211909,0.6268241703510284,2.562895189970732,-5.3218433548885e-09,0.0700164288282394,0.5714285714285714,False,False
1089.0,7,0,0,0,0.0,0.0,0.0,0.7649365668850285,0.867363702505827,1.385797597467899,-5.321842847357975e-10,0.2817175984382629,0.5714285714285714,False,False
1090.0,7,0,0,0,0.0,0.0,0.0,1.0833516961761884,1.2082880176603794,1.7319176457822325,-3.172065784643304e-17,0.1768536120653152,0.5714285714285714,False,False
1091.0,7,0,0,0,0.0,0.0,0.0,1.5317056993288654,0.8421180173754692,3.672858040779829,2.6609217051998257e-09,-0.1470333151519298,0.5714285714285714,False,False
1092.0,6,0,0,0,0.0,0.0,0.0,0.5671752020716667,0.4368086475878954,1.0308781042695043,1.241763395813204e-09,-0.09066288731992243,0.5,False,False
1093.0,8,0,0,0,0.0,0.0,0.0,2.703936736099422,2.689886622130871,3.9217131957411766,9.313225746154785e-10,-0.30216812156140793,0.5,False,False
1094.0,8,0,0,0,0.0,0.0,0.0,2.6783376396633685,2.4448883291333914,6.697513148188591,-2.3283064365386963e-09,0.11341053619980812,0.5,False,False
1095.0,8,0,0,0,0.0,0.0,0.0,2.4167828406207263,2.718285098671913,4.314477745443583,-2.3283064365386963e-09,0.2645254265516995,0.5,False,False
1096.0,8,0,0,0,0.0,0.0,0.0,2.802883639000356,2.3731814473867416,5.1392833814024925,-9.313225746154785e-10,-0.2878966275602579,0.5,False,False
1097.0,8,0,0,0,0.0,0.0,0.0,1.6881545213982463,1.4736190047115088,3.734267294406891,-9.313225746154785e-10,0.6655699610710144,0.625,False,False
1098.0,8,0,0,0,0.0,0.0,0.0,2.20590440928936,2.0431442596018314,5.614144943654537,0.0,-0.1749788224697113,0.5,False,False
1099.0,8,0,0,0,0.0,0.0,0.0,2.5882512656971812,2.4925632756203413,4.191264808177948,-2.7939677238464355e-09,0.24882090650498867,0.5,False,False
1100.0,8,0,0,0,0.0,0.0,0.0,2.6749183405190706,2.0973288528621197,5.203649114817381,1.862645149230957e-09,-0.7690357975661755,0.5,False,False
1101.0,7,0,0,0,0.0,0.0,0.0,1.6969045523021902,1.6549455560743809,3.102955412119627,1.596553000915435e-09,0.9516506269574164,0.5714285714285714,False,False
1102.0,7,0,0,0,0.0,0.0,0.0,2.8745271526277065,3.383751582354307,4.4002554304897785,3.725290298461914e-09,-0.236796423792839,0.5714285714285714,False,False
