t,attack_configuration,attack_bias_m,n_attacked_satellites,attack_fraction,clean_position_error_m,attack_position_error_m,delta_position_m,clean_clock_bias_m,attack_clock_bias_m,delta_clock_bias_m,clean_mean_abs_residual_m,attack_mean_abs_residual_m,delta_mean_abs_residual_m,clean_max_abs_residual_m,attack_max_abs_residual_m,n_abnormal_20m,n_abnormal_50m,sign_consistency,clean_converged,attack_converged,time_minutes,temporal_attack_bias_m,attack_active,attack_phase
2095.0,3_satellites,100.0,3,0.4285714285714285,74.85436913413963,84.0218395190666,150.5247595905545,847.6208055523391,786.3273324412364,-61.293473111102685,2.580051868089608,37.679818368916,35.09976650082639,4.729310620576143,55.186595398932695,6,3,0.5714285714285714,True,True,34.916666666666664,100.0,True,100m
2096.0,3_satellites,100.0,3,0.4285714285714285,68.1534072131281,91.3859060502079,150.40205018654748,850.0445936228432,788.8376153986271,-61.20697822421607,3.155779266996043,38.41176435777119,35.25598509077515,5.97291612252593,56.1931898072362,6,3,0.5714285714285714,True,True,34.93333333333333,100.0,True,100m
2097.0,3_satellites,100.0,3,0.4285714285714285,65.85108865318385,92.19386043381093,150.27922156321998,858.5640024420907,797.4436347457138,-61.12036769637689,4.4734549559652805,40.18405063929303,35.710595683327746,11.495815973728895,61.14128942042589,6,3,0.5714285714285714,True,True,34.95,100.0,True,100m
2098.0,3_satellites,100.0,3,0.4285714285714285,66.39200569013414,96.79520915792844,150.15646049986637,863.4567030083342,802.4229023834636,-61.03380062487065,2.5615093191819533,38.90943328770144,36.34792396851948,5.655038733035326,57.06356847286224,6,3,0.5714285714285714,True,True,34.96666666666667,100.0,True,100m
2099.0,3_satellites,100.0,3,0.4285714285714285,99.21165822872442,61.24292228722016,150.03330659702524,895.9539113152882,835.0070991858854,-60.946812129402815,2.80914590294872,36.35435264238289,33.54520673943417,7.249049849808216,58.35770976915956,5,3,0.5714285714285714,True,True,34.983333333333334,100.0,True,100m
2100.0,3_satellites,500.0,3,0.375,90.81561851626977,484.678988894458,572.5466787620903,897.8945461248127,727.7499542838653,-170.14459184094733,2.0344991865567863,169.41277599800378,167.378276811447,6.0327068865299225,304.12106731906533,8,6,0.625,True,True,35.0,500.0,True,500m
2101.0,3_satellites,500.0,3,0.4285714285714285,106.15299491348836,647.5167548282124,748.9478169079873,915.6185313907235,611.7395806168322,-303.87895077389146,5.169556845511709,184.8960841851575,179.7265273396458,13.454029619693756,292.90705232694745,7,6,0.5714285714285714,True,True,35.016666666666666,500.0,True,500m
2102.0,3_satellites,500.0,3,0.375,101.21435939916974,472.2902076406011,572.2221027027907,922.2235587986568,752.2880237835489,-169.9355350151078,2.3983763908036053,171.14346023928374,168.74508384848014,4.886108562350273,309.22992616146803,8,6,0.625,True,True,35.03333333333333,500.0,True,500m
2103.0,3_satellites,500.0,3,0.375,92.20792338855664,481.64555938253926,572.0601415233813,921.6097334548092,751.7783244010745,-169.83140905373477,1.9494859362021089,171.18721518060192,169.23772924439982,4.59658108651638,309.0100248120725,8,6,0.625,True,True,35.05,500.0,True,500m
2104.0,3_satellites,500.0,3,0.375,88.08143296109215,486.4353966660133,571.8981296670172,922.8234342766012,753.0962529005312,-169.72718137607012,0.71581293316558,170.26852662023157,169.552713687066,1.715735100209713,307.37682216987014,8,6,0.625,True,True,35.06666666666667,500.0,True,500m
2105.0,3_satellites,500.0,3,0.375,90.3918141311359,483.2089089652141,571.7359206740374,934.1745024938984,764.5517932383513,-169.6227092555472,0.987956712488085,170.50620977580547,169.5182530633174,2.372292086482048,309.2025728523731,8,6,0.625,True,True,35.083333333333336,500.0,True,500m
2106.0,3_satellites,500.0,3,0.375,90.03460530411522,483.2145321839393,571.573771472058,941.912178744886,772.393865557032,-169.5183131878539,1.6260505807586014,170.5761493355967,168.9500987548381,4.110038474202156,309.91717207059264,8,6,0.625,True,True,35.1,500.0,True,500m
2107.0,3_satellites,500.0,3,0.375,93.5774193595371,479.1156426310858,571.4115152012597,949.055058525371,779.6412827697484,-169.41377575562262,3.197668024804443,171.79510114900768,168.59743312420323,7.524560172110796,308.7526815831661,8,6,0.625,True,True,35.11666666666667,500.0,True,500m
2108.0,3_satellites,500.0,3,0.375,104.82480425366956,466.91613711964624,571.2491072705178,963.040239679724,793.7312100938697,-169.30902958585432,3.03896328387782,171.5974909858778,168.558527702,5.732064876705408,310.62969148904085,8,6,0.625,True,True,35.13333333333333,500.0,True,500m
2109.0,3_satellites,500.0,3,0.375,96.00868565687637,476.2920047409807,571.0872139343234,961.7396399348404,792.5347490729771,-169.2048908618633,0.813525393139571,170.21605542302132,169.40253002988177,1.688656210899353,306.92241031304,8,6,0.625,True,True,35.15,500.0,True,500m
2110.0,3_satellites,500.0,3,0.375,92.48209262535217,480.3757215595942,570.9252140379969,964.5432705509492,795.4426727261083,-169.10059782484086,1.2794654220342636,169.03759218752384,167.75812676548958,3.415790643543005,305.67867479100823,8,6,0.625,True,True,35.166666666666664,500.0,True,500m
2111.0,3_satellites,500.0,3,0.375,84.60789114063923,489.2012877491455,570.7632921686054,964.1495943730048,795.1531847611396,-168.99640961186526,2.865981185808778,168.12807980319485,165.26209861738607,5.650108132511377,303.2014013901353,8,6,0.625,True,True,35.18333333333333,500.0,True,500m
2112.0,3_satellites,500.0,3,0.4285714285714285,95.97297621280612,650.7752953832997,742.1701153172052,976.48350681596,677.3904646781315,-299.09304213782866,2.710658531636,186.19716796332173,183.48650943168573,7.0393663719296455,293.0116541236639,7,6,0.5714285714285714,True,True,35.2,500.0,True,500m
2113.0,3_satellites,500.0,3,0.4285714285714285,95.37805585250368,650.3735071570159,741.5525886438185,982.4814959083376,683.8248892342169,-298.6566066741205,1.3517603373953275,187.24006047312704,185.8883001357317,2.3590842708945274,290.94530649855733,7,6,0.5714285714285714,True,True,35.21666666666667,500.0,True,500m
2114.0,3_satellites,500.0,3,0.4285714285714285,98.62916506609132,647.0982729244123,740.9350159188625,988.1086314929012,689.8885938691009,-298.2200376238003,3.001967209790434,186.09006635259303,183.0880991428026,6.705605566501617,290.62109680101275,7,6,0.5714285714285714,True,True,35.233333333333334,500.0,True,500m
2115.0,3_satellites,500.0,3,0.4285714285714285,102.51547269764158,641.1803168204215,740.3168754179967,999.4632156017702,701.6802645424514,-297.78295105931886,2.60208357285176,186.69052055158787,184.0884369787361,6.608583368360996,294.0264027789235,7,6,0.5714285714285714,True,True,35.25,500.0,True,500m
2116.0,3_satellites,500.0,3,0.4285714285714285,88.88840396838758,654.9452778396021,739.6992219726546,996.5914246766816,699.2449556180397,-297.3464690586419,2.547706692346505,189.15924601310067,186.61153932075416,5.480158295482397,290.4147682823241,7,6,0.5714285714285714,True,True,35.266666666666666,500.0,True,500m
2117.0,3_satellites,500.0,3,0.4285714285714285,91.6500451277744,651.9907128907903,739.0810830952267,999.2764572353146,702.3671435419659,-296.90931369334874,1.474113553762436,188.50154011377268,187.02742656001024,3.055441666394472,291.8259768523276,7,6,0.5714285714285714,True,True,35.28333333333333,500.0,True,500m
2118.0,3_satellites,500.0,3,0.4285714285714285,75.00445918333139,669.9278227091252,738.4633492177207,989.7476794787336,693.2749648951146,-296.4727145836191,2.590773130101817,189.54352862068583,186.952755490584,5.314805921167135,290.71184526756406,7,6,0.5714285714285714,True,True,35.3,500.0,True,500m
2119.0,3_satellites,500.0,3,0.4285714285714285,84.65357153101786,657.8012251812149,737.844313747883,1002.582566651143,706.5479172271206,-296.0346494240224,0.7375040889850685,187.81188974476285,187.0743856557778,1.1797415614128113,291.74236131459475,7,6,0.5714285714285714,True,True,35.31666666666667,500.0,True,500m
2120.0,3_satellites,500.0,3,0.4285714285714285,92.67527056011056,648.5110252428776,737.2251671162713,1013.457593756929,717.8610975929337,-295.5964961639953,1.0832711080355304,187.53769840353303,186.45442729549748,1.5057085566222668,291.02684112265706,7,6,0.5714285714285714,True,True,35.333333333333336,500.0,True,500m
2121.0,3_satellites,500.0,3,0.4285714285714285,89.42573234026874,651.7204838923315,736.6064122456338,1014.9441313454208,719.7853783202731,-295.1587530251478,0.7828523782747132,187.42706169454115,186.64420931626643,1.9199816174805164,292.763361800462,7,6,0.5714285714285714,True,True,35.35,500.0,True,500m
2122.0,3_satellites,500.0,3,0.4285714285714285,110.02391234693324,628.5013619300329,735.9863490333914,1031.0314701848258,736.3118700927938,-294.719600092032,3.68449276472841,184.2777530476451,180.59326028291667,8.482245221734047,291.9962855987251,7,6,0.5714285714285714,True,True,35.36666666666667,500.0,True,500m
2123.0,3_satellites,500.0,3,0.4285714285714285,79.00332428897946,661.1054332438131,735.3682631165988,1010.1674588179328,715.8847861941898,-294.2826726237431,1.178279885756118,188.50759511015244,187.32931522439637,2.816709451377392,292.83050514757633,7,6,0.5714285714285714,True,True,35.38333333333333,500.0,True,500m
2124.0,3_satellites,500.0,3,0.4285714285714285,102.4300730982922,635.3698834732314,734.7478669630809,1029.0391099595763,735.1959858671241,-293.8431240924522,3.458012038575752,185.88301833293264,182.42500629435693,8.66643289104104,294.31985352933407,7,6,0.5714285714285714,True,True,35.4,500.0,True,500m
2125.0,3_satellites,500.0,3,0.4285714285714285,89.81280174272159,647.9009757095316,734.1284806841551,1024.390633946443,730.9857985077032,-293.4048354387395,1.5210099395896708,188.6526233873197,187.13161344773,3.1230655387043957,291.3275810740888,7,6,0.5714285714285714,True,True,35.416666666666664,500.0,True,500m
2126.0,3_satellites,500.0,3,0.4285714285714285,81.16171580805688,656.7100135145232,733.5090080853524,1020.0534375961832,727.0870788105303,-292.9663587856529,1.6437789191092764,188.4537759556302,186.8099970365209,2.793985489755869,290.56599486991763,7,6,0.5714285714285714,True,True,35.43333333333333,500.0,True,500m
2127.0,3_satellites,500.0,3,0.4285714285714285,96.4172492892565,640.6858892448817,732.8885516550404,1033.1194110353797,740.5926712968651,-292.5267397385144,2.196127207151481,186.7106161388968,184.5144889317453,4.461420964449644,291.0264070890844,7,6,0.5714285714285714,True,True,35.45,500.0,True,500m
2128.0,3_satellites,500.0,3,0.4285714285714285,81.11054418619406,657.372137915734,732.2690166471172,1025.3319533238755,733.2437335525107,-292.08821977136483,2.3549081640584126,188.0896500061665,185.7347418421081,3.5672421604394917,290.3658314459026,7,6,0.5714285714285714,True,True,35.46666666666667,500.0,True,500m
2129.0,3_satellites,500.0,3,0.4285714285714285,85.26890153466623,651.2224969757503,731.648319661537,1034.7511628730397,743.1027124792712,-291.6484503937685,2.31437343784741,187.9812426013606,185.6668691635132,3.99879052489996,290.9720672033727,7,6,0.5714285714285714,True,True,35.483333333333334,500.0,True,500m
2130.0,3_satellites,500.0,3,0.4285714285714285,87.09498843150082,648.5500730730971,731.027749194098,1039.2561561140346,748.0473975794725,-291.2087585345621,3.0715484310473715,186.40032122230957,183.3287727912622,8.001914359629154,293.95581224933267,7,6,0.5714285714285714,True,True,35.5,500.0,True,500m
2131.0,3_satellites,500.0,3,0.4285714285714285,81.08264125051579,654.3601470294255,730.4070079828267,1045.6191890342843,754.8501627718098,-290.76902626247454,3.260250125080347,189.21400501153295,185.95375488645263,4.972842440009117,288.3498056977988,7,6,0.5714285714285714,True,True,35.516666666666666,500.0,True,500m
2132.0,3_satellites,500.0,3,0.4285714285714285,68.81949033492029,667.273757495262,729.7866086251538,1040.8966931662994,750.5671180213012,-290.3295751449982,3.019001306699855,189.3728258412864,186.3538245345865,4.629932772368193,289.2091742604971,7,6,0.5714285714285714,True,True,35.53333333333333,500.0,True,500m
2133.0,3_satellites,500.0,3,0.4285714285714285,87.51042526863151,645.9403003935145,729.1647197493439,1060.6727342021654,770.7842615937781,-289.88847260838736,1.0232989362307958,188.4878307309534,187.4645317947226,2.1366131119430065,292.20242277532816,7,6,0.5714285714285714,True,True,35.55,500.0,True,500m
2134.0,3_satellites,500.0,3,0.4285714285714285,79.07998408704876,653.6311065586508,728.5437209066739,1058.700484071817,769.2520989676835,-289.44838510413354,1.6746762384261404,188.83404859581165,187.1593723573855,2.2723017893731594,291.43714729323983,7,6,0.5714285714285714,True,True,35.56666666666667,500.0,True,500m
2135.0,3_satellites,500.0,3,0.4285714285714285,90.57348275641414,640.2218712226116,727.9217262291371,1074.4984704075937,785.4912694048984,-289.0072010026953,0.949906418898276,187.5833943001926,186.63348788129431,2.2310086488723755,292.20066955313087,7,6,0.5714285714285714,True,True,35.583333333333336,500.0,True,500m
2136.0,3_satellites,500.0,3,0.4285714285714285,80.55792660233591,651.6536240273367,727.3007506910612,1067.8784955812232,779.3114262404034,-288.5670693408198,1.5961978515344006,189.10852570884995,187.51232785731557,3.454719699919224,292.3652797229588,7,6,0.5714285714285714,True,True,35.6,500.0,True,500m
2137.0,3_satellites,500.0,3,0.4285714285714285,71.66268752607402,661.3894823175267,726.6794741205657,1066.1705651322948,778.0439336488076,-288.1266314834872,2.083091238779681,189.0489788012845,186.96588756250483,2.858267419040203,290.9264533035457,7,6,0.5714285714285714,True,True,35.61666666666667,500.0,True,500m
2138.0,3_satellites,500.0,3,0.4285714285714285,73.00437102620026,658.4702292936645,726.0574226174699,1072.0032275215694,784.3178464808259,-287.68538104074355,2.2999567879097804,189.83958410152368,187.5396273136139,3.99227636307478,292.00942132249475,7,6,0.5714285714285714,True,True,35.63333333333333,500.0,True,500m
2139.0,3_satellites,500.0,3,0.4285714285714285,74.90783832230542,655.6960023985649,725.4353516304338,1077.5927425921325,790.348685832792,-287.24405675934054,1.639057734715087,188.17987649089525,186.54081875618016,2.857354898005724,290.5110024660826,7,6,0.5714285714285714,True,True,35.65,500.0,True,500m
2140.0,3_satellites,500.0,3,0.4285714285714285,92.07479953887044,636.8121036838029,724.8125249562651,1093.2165939207916,806.414708751718,-286.80188516907367,0.8713261453168732,188.8348112787519,187.96348513343503,1.4793616570532322,293.45805901661515,7,6,0.5714285714285714,True,True,35.666666666666664,500.0,True,500m
2141.0,3_satellites,500.0,3,0.375,102.04948775399146,464.4251665909298,565.8998385800672,1106.0853744770504,940.2269321054616,-165.8584423715887,2.26871837861836,170.6701703253202,168.40145194670183,5.249958254396915,309.6995113417506,8,6,0.625,True,True,35.68333333333333,500.0,True,500m
2142.0,3_satellites,500.0,3,0.4285714285714285,100.47616379104656,626.5554546479603,723.5674189187198,1106.878491624413,820.9603234836508,-285.9181681407623,1.3263081604880946,187.62894049552932,186.30263233504124,2.846369955688715,291.70945616066456,7,6,0.5714285714285714,True,True,35.7,500.0,True,500m
2143.0,3_satellites,500.0,3,0.4285714285714285,100.70430711719222,625.3984281173788,722.9448919165231,1108.3458956698385,822.8696037519409,-285.4762919178976,1.3547373882361822,187.4548433774284,186.1001059891922,2.6125504933297634,292.2442790344357,7,6,0.5714285714285714,True,True,35.71666666666667,500.0,True,500m
2144.0,3_satellites,500.0,3,0.4285714285714285,83.10154297334716,644.3735864193568,722.3229575213223,1095.8856706745814,810.8505825712336,-285.0350881033478,1.219555197549718,188.1157411193209,186.8961859217712,2.3164740689098835,291.6176555939019,7,6,0.5714285714285714,True,True,35.733333333333334,500.0,True,500m
2145.0,3_satellites,500.0,3,0.375,99.715022238458,466.4868407683947,565.2517299486856,1109.7527942971496,944.3131119323426,-165.43968236480703,1.951197801157832,171.27621202915907,169.32501422800124,4.791837744414806,310.6752466596663,8,6,0.625,True,True,35.75,500.0,True,500m
2146.0,3_satellites,500.0,3,0.375,116.0069591984045,449.4303644210556,565.0892851219472,1120.9038212370558,955.5693499144968,-165.3344713225589,3.745967716444284,171.81093650357798,168.0649687871337,7.770373858511448,312.9719898104668,8,6,0.625,True,True,35.766666666666666,500.0,True,500m
2147.0,3_satellites,500.0,3,0.4285714285714285,86.9457641348731,637.6105477497224,720.4538562800385,1099.1273561973858,815.4195987298037,-283.70775746758204,1.439737772302968,188.5820580257901,187.1423202534872,2.238453209400177,291.4902982637286,7,6,0.5714285714285714,True,True,35.78333333333333,500.0,True,500m
2148.0,3_satellites,500.0,3,0.4285714285714285,91.05383988394496,633.4520953816838,719.8306294865508,1101.552573777847,818.2875499190923,-283.26502385875483,2.5558540459190096,189.8637525582952,187.3078985123762,3.837774816900492,292.0162837654352,7,6,0.5714285714285714,True,True,35.8,500.0,True,500m
2149.0,3_satellites,500.0,3,0.4285714285714285,97.48983684391123,625.4997559056055,719.2069701303949,1105.854170120352,823.0323162061763,-282.8218539141756,1.2476749042315145,187.76464606555444,186.5169711613229,3.1783576495945454,290.63836962357163,7,6,0.5714285714285714,True,True,35.81666666666667,500.0,True,500m
2150.0,3_satellites,500.0,3,0.375,86.63186073521103,481.3560699010467,564.4419540152253,1096.5934391848702,931.6770217764256,-164.91641740844454,2.314842655323446,170.02313847048208,167.70829581515864,4.82235299795866,305.8720645159483,8,6,0.625,True,True,35.833333333333336,500.0,True,500m
2151.0,3_satellites,500.0,3,0.4285714285714285,91.83013241221416,631.5013469031514,717.9602881024473,1102.905010635401,820.9688907143515,-281.9361199210492,1.8989331967064316,189.8696934719171,187.9707602752107,3.048375967890024,292.9993236362934,7,6,0.5714285714285714,True,True,35.85,500.0,True,500m
2152.0,3_satellites,500.0,3,0.4285714285714285,92.92178737463388,629.0520803173691,717.336478170794,1102.5403927433497,821.0476595627458,-281.49273318060364,1.6667800114623137,189.6104411951133,187.94366118365105,2.559442348778248,292.96503606811166,7,6,0.5714285714285714,True,True,35.86666666666667,500.0,True,500m
2153.0,3_satellites,500.0,3,0.4285714285714285,97.6633986710162,623.0222797710993,716.7123745006037,1106.5415766091355,825.4925564581997,-281.04902015093603,1.819398278636592,188.61164829401037,186.79225001537372,3.730395585298538,291.37561873719096,7,6,0.5714285714285714,True,True,35.88333333333333,500.0,True,500m
2154.0,3_satellites,500.0,3,0.4285714285714285,93.83993529340913,626.628878411554,716.0886644917922,1104.2250972768495,823.6194292170353,-280.6056680598142,0.7363798644925866,189.01254228715385,188.2761624226613,1.2869835011661053,293.9415287896991,7,6,0.5714285714285714,True,True,35.9,500.0,True,500m
2155.0,3_satellites,500.0,3,0.4285714285714285,93.81382359676616,626.0535020768027,715.4645664761589,1103.4004614796509,823.2385495795203,-280.1619119001306,1.6853141438748156,188.71978458176767,187.03447043789285,2.92717282474041,291.14820911735296,7,6,0.5714285714285714,True,True,35.916666666666664,500.0,True,500m
2156.0,3_satellites,500.0,3,0.4285714285714285,99.10592346855398,619.6025229194263,714.8401094696368,1109.331216557635,829.6134737343255,-279.7177428233092,1.7299150467983313,189.41203095444607,187.68211590764776,3.664679478853941,292.52683352679014,7,6,0.5714285714285714,True,True,35.93333333333333,500.0,True,500m
2157.0,3_satellites,500.0,3,0.375,106.4977297650472,457.7620068302857,563.3074920406012,1114.565245849206,950.3828759005048,-164.18236994870097,2.06308719329536,171.98511523893103,169.92202804563567,4.83430902659893,311.99003383517265,8,6,0.625,True,True,35.95,500.0,True,500m
2158.0,3_satellites,500.0,3,0.4285714285714285,103.54322326889478,614.0806048250963,713.5912657200313,1112.1066093634952,833.2772402514609,-278.8293691120343,1.269838989845344,187.51874018673385,186.2489011968885,2.521113410592079,292.8627912811935,7,6,0.5714285714285714,True,True,35.96666666666667,500.0,True,500m
2159.0,3_satellites,500.0,3,0.4285714285714285,107.9549131494416,607.4682909163263,712.9662872257172,1120.8006319733388,842.4160119682397,-278.3846200050991,1.3880211556596416,187.46880500550785,186.08078384984816,2.62268340960145,291.62081265076995,7,6,0.5714285714285714,True,True,35.983333333333334,500.0,True,500m
2160.0,3_satellites,500.0,3,0.4285714285714285,116.5709162178724,599.4137960896243,712.3415365956324,1125.9357753142606,847.9958130859428,-277.93996222831777,1.810129855360304,188.53973743532384,186.7296075799636,3.3776291348040104,290.9073995947838,7,6,0.5714285714285714,True,True,36.0,500.0,True,500m
2161.0,3_satellites,500.0,3,0.4285714285714285,105.50041851130857,611.1031394773049,711.7172589130382,1120.2576631137254,842.7617999602775,-277.4958631534479,1.3840910675270215,188.73041279241443,187.34632172488745,1.7885812260210514,292.5376966930926,7,6,0.5714285714285714,True,True,36.016666666666666,500.0,True,500m
2162.0,3_satellites,500.0,3,0.4285714285714285,110.46924598685158,604.1253653380934,711.0920058507965,1126.6507684981996,849.6000536277019,-277.0507148704977,2.484655381313392,190.9785483399672,188.49389295865384,4.112969946116209,294.7791569083929,7,6,0.5714285714285714,True,True,36.03333333333333,500.0,True,500m
2163.0,3_satellites,500.0,3,0.4285714285714285,108.09805459944144,606.29880932045,710.4670701974491,1127.88082456147,851.2749547191512,-276.60586984231884,2.645648227206298,189.63545851303,186.9898102858237,4.964379075914621,290.9711416065693,7,6,0.5714285714285714,True,True,36.05,500.0,True,500m
2164.0,3_satellites,500.0,3,0.4285714285714285,101.9380593641926,613.3831255719008,709.8424798718942,1121.7496484888006,845.5883736597212,-276.1612748290794,1.605600079787629,189.37783993088772,187.7722398511001,3.7063483968377113,294.2700567729771,7,6,0.5714285714285714,True,True,36.06666666666667,500.0,True,500m
2165.0,3_satellites,500.0,3,0.4285714285714285,105.13307461820868,607.936983497895,709.2168725997327,1128.581409614148,852.8657160830089,-275.7156935311391,2.155809431735958,189.16184540412252,187.0060359723866,3.48699589073658,291.20726020261645,7,6,0.5714285714285714,True,True,36.083333333333336,500.0,True,500m
2166.0,3_satellites,500.0,3,0.4285714285714285,106.26184840090676,607.2316609575471,708.5916615914712,1129.102351682366,853.831946382313,-275.27040530005286,1.5122750108795506,190.1014669106475,188.58919189976797,2.5566956773400307,294.7520565092564,7,6,0.5714285714285714,True,True,36.1,500.0,True,500m
2167.0,3_satellites,500.0,3,0.375,93.73579103804454,472.00251716502,561.6884311219094,1120.5587016473771,957.4241326327189,-163.13456901465827,3.0235121808946133,169.84172528842464,166.81821310753003,6.402898211032152,306.45141157880425,8,6,0.625,True,True,36.11666666666667,500.0,True,500m
2168.0,3_satellites,500.0,3,0.375,80.15858032339852,490.2848564331792,561.5268994236142,1109.7847857490624,946.754594283021,-163.0301914660414,4.783392110839486,170.56006803223863,165.77667592139915,11.523761089891195,304.9835989698768,7,6,0.625,True,True,36.13333333333333,500.0,True,500m
2169.0,3_satellites,500.0,3,0.375,111.08025636452896,451.09036546134814,561.3641844826528,1143.4880983960734,980.5637969323276,-162.9243014637459,1.843161679804325,171.69837119895965,169.85520951915532,4.67642430216074,311.6240096464753,8,6,0.625,True,True,36.15,500.0,True,500m
2170.0,3_satellites,500.0,3,0.375,112.17596259667772,449.8796441516156,561.2022750252756,1151.3710713656517,988.55165363423,-162.8194177314216,1.269521719776094,171.27907151030377,170.00954979052767,3.1104713156819344,311.45799573883414,8,6,0.625,True,True,36.166666666666664,500.0,True,500m
2171.0,3_satellites,500.0,3,0.375,116.36337866005792,445.3107556100448,561.0402963402166,1158.0858312584633,995.3713932467056,-162.7144380117578,1.0164971458725631,170.92393234279007,169.9074351969175,2.046285063028336,311.0143486894667,8,6,0.625,True,True,36.18333333333333,500.0,True,500m
2172.0,3_satellites,500.0,3,0.375,115.802536852147,446.16944123042487,560.8784497480144,1159.351093286455,996.7414876160684,-162.6096056703866,2.598548611626029,170.594413226936,167.99586461530998,4.712099067866802,307.5337028577924,8,6,0.625,True,True,36.2,500.0,True,500m
2173.0,3_satellites,500.0,3,0.375,123.21881283473654,438.31039303971016,560.7164102991854,1170.2458309650594,1007.7412988000978,-162.5045321649617,0.8997769928537309,171.11133792018518,170.21156092733145,1.5461817979812622,311.2753242664039,8,6,0.625,True,True,36.21666666666667,500.0,True,500m
2174.0,3_satellites,500.0,3,0.375,122.96495936558492,438.4269947073909,560.5545576316983,1175.3651806215632,1012.9655089086788,-162.39967171288447,1.2931116544641554,170.26968964282423,168.97657798836008,2.917189285159111,310.1774284951389,8,6,0.625,True,True,36.233333333333334,500.0,True,500m
2175.0,3_satellites,500.0,3,0.375,128.3109085697396,432.69455905024057,560.3925536850215,1184.2585474379875,1021.9639180710184,-162.29462936696905,3.0441415472887456,172.41314475471154,169.3690032074228,7.373719599097967,311.4933263324201,8,6,0.625,True,True,36.25,500.0,True,500m
2176.0,3_satellites,500.0,3,0.375,124.210083698205,437.145316172111,560.2308675119646,1188.8533180932309,1026.6633940281292,-162.18992406510165,2.946456576231867,167.99536008154973,165.04890350531787,5.438452914357185,305.3322786577046,8,6,0.625,True,True,36.266666666666666,500.0,True,500m
2177.0,3_satellites,500.0,3,0.375,119.61909709346727,442.1357581359306,560.0691071086763,1189.2294809131122,1027.1443171936212,-162.085163719491,1.2479122877120972,170.9209185121581,169.673006224446,3.02995153516531,311.1707517616451,8,6,0.625,True,True,36.28333333333333,500.0,True,500m
2178.0,3_satellites,500.0,3,0.375,126.76423783632724,434.2224774519408,559.9071370952978,1198.7061537352092,1036.7260581863288,-161.9800955488804,1.433991459198296,171.38782865088433,169.95383719168603,3.316479079425335,310.69168962165713,8,6,0.625,True,True,36.3,500.0,True,500m
2179.0,3_satellites,500.0,3,0.375,131.4725291650673,429.7404153660368,559.7452123044401,1208.9480069293313,1047.0729094485846,-161.87509748074672,2.24661968043074,171.60319552151486,169.35657584108412,5.623341962695122,316.5214181281626,8,6,0.625,True,True,36.31666666666667,500.0,True,500m
2180.0,3_satellites,500.0,3,0.375,126.11785237334732,434.6443773597722,559.5835796532647,1213.317553567685,1051.547155571958,-161.77039799572708,1.3796074581332505,169.6421683486551,168.26256089052185,2.844612419605255,308.09581814706326,8,6,0.625,True,True,36.333333333333336,500.0,True,500m
2181.0,3_satellites,500.0,3,0.375,137.14056473884878,423.50770145235794,559.4214849121929,1229.6028731337983,1067.9376841209955,-161.66518901280278,2.035442083142698,172.04545376542956,170.01001168228686,5.720380172133446,312.8850681334734,8,6,0.625,True,True,36.35,500.0,True,500m
2182.0,3_satellites,500.0,3,0.375,134.1336213348075,425.858716757062,559.2597847289006,1235.2316477398867,1073.6712481049358,-161.56039963495095,1.1719785346649587,170.60660354001448,169.43462500534952,2.6210214272141457,310.0976920798421,8,6,0.625,True,True,36.36666666666667,500.0,True,500m
2183.0,3_satellites,500.0,3,0.375,133.74635740713623,426.60227012702177,559.0980130169572,1241.59762853003,1080.142090854362,-161.4555376756682,1.467336740810424,171.72094421368092,170.2536074728705,3.5002306066453457,311.67939538508654,8,6,0.625,True,True,36.38333333333333,500.0,True,500m
2184.0,3_satellites,500.0,3,0.375,132.07292868851425,428.2797383372104,558.9362450498936,1247.908948063239,1086.5582674373434,-161.35068062589562,2.4462269344367087,171.84734107600525,169.40111414156854,5.673567488789558,312.49180556833744,8,6,0.625,True,True,36.4,500.0,True,500m
2185.0,3_satellites,500.0,3,0.375,139.43158201222627,420.3724894509721,558.7743093866818,1261.6407269154088,1100.3951406951992,-161.2455862202096,2.576451047789305,171.0684409677051,168.4919899199158,4.869697906076908,312.95285046473145,8,6,0.625,True,True,36.416666666666664,500.0,True,500m
2186.0,3_satellites,500.0,3,0.375,141.19636806630425,417.956691305417,558.612582580461,1272.1797972159377,1111.0391132620723,-161.14068395386516,1.2032349151559174,171.07719561411068,169.87396069895476,2.112275898456573,313.30606223642826,8,6,0.625,True,True,36.43333333333333,500.0,True,500m
2187.0,3_satellites,500.0,3,0.375,137.28206084611287,421.7454015134624,558.450899080847,1275.564520697869,1114.5286338004337,-161.03588689743538,1.896889662835747,170.81712848320603,168.9202388203703,4.7469775676727295,311.0370573885739,8,6,0.625,True,True,36.45,500.0,True,500m
2188.0,3_satellites,500.0,3,0.375,136.77240099995836,422.6236857282093,558.28915152993,1283.0376204764405,1122.106617276421,-160.9310032000194,2.048176292330026,171.65852410439402,169.610347812064,4.297026913613081,310.9063805229962,8,6,0.625,True,True,36.46666666666667,500.0,True,500m
2189.0,3_satellites,500.0,3,0.375,144.56063792340876,414.2897924010312,558.1272320470805,1299.6179969123643,1138.7921145148855,-160.8258823974786,2.712692429777235,170.43305328302085,167.72036085324362,5.635204773396254,309.3715478852391,8,6,0.625,True,True,36.483333333333334,500.0,True,500m
