t,solved_x,solved_y,solved_z,clock_bias_m,n_satellites_used,converged,mean_abs_residual_m,confidence,kalman_x,kalman_y,kalman_z,raw_x,raw_y,raw_z,raw_error_m,kalman_error_m
35850.0,1137254.0303458392,5162772.254358968,3562512.507959169,-64.86678295871025,7,True,49.582819991878104,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137254.0303458392,5162772.254358968,3562512.507959169,149.85667557792098,1.897451213198375
35880.0,1137252.5636863194,5162775.302515145,3562518.883654269,-62.79682146843474,7,True,48.44575884086745,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137252.5636863194,5162775.302515145,3562518.883654269,151.48033085267352,1.897451213198375
35910.0,1137252.2553490885,5162768.436498156,3562511.7080355,-67.17493044415465,7,True,48.88069391037737,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137252.2553490885,5162768.436498156,3562511.7080355,152.9948125737565,1.897451213198375
35940.0,1137247.4579640222,5162766.603136031,3562517.6313604256,-71.25497804937785,7,True,49.4870166182518,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137247.4579640222,5162766.603136031,3562517.6313604256,159.0776238504915,1.897451213198375
35970.0,1137248.6243488658,5162765.597937882,3562517.716523802,-70.78964335564426,7,True,48.63375124015978,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137248.6243488658,5162765.597937882,3562517.716523802,159.53865444538957,1.897451213198375
36000.0,1137248.7227536761,5162764.811308795,3562519.0858446504,-70.71131579539353,7,True,49.68339265244348,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137248.7227536761,5162764.811308795,3562519.0858446504,160.86238915685175,1.897451213198375
36030.0,1137249.3409993702,5162768.897136201,3562510.92272451,-70.14120764779445,7,True,49.02172913189445,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137249.3409993702,5162768.897136201,3562510.92272451,153.12993707550388,1.897451213198375
36060.0,1137244.9646327142,5162764.710853795,3562515.885125046,-72.32843528679834,7,True,48.44000081398657,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137244.9646327142,5162764.710853795,3562515.885125046,160.44588258627485,1.897451213198375
36090.0,1137249.0798834488,5162766.216365121,3562516.0565236476,-71.51487167077012,7,True,47.51470921720777,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137249.0798834488,5162766.216365121,3562516.0565236476,158.02261346720178,1.897451213198375
36120.0,1137251.625677699,5162770.662540773,3562509.7818807582,-66.7340639383914,7,True,49.323366161968025,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137251.625677699,5162770.662540773,3562509.7818807582,150.41272040655375,1.897451213198375
36150.0,1137251.886216224,5162771.25340915,3562510.450921453,-67.0169129817103,7,True,49.66858890333346,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137251.886216224,5162771.25340915,3562510.450921453,150.2097060659019,1.897451213198375
36180.0,1137249.5941536992,5162766.6978591485,3562510.813340964,-70.20583159839369,7,True,48.666506776852266,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137249.5941536992,5162766.6978591485,3562510.813340964,154.74620358663614,1.897451213198375
36210.0,1137244.9365375077,5162762.18924615,3562517.808824371,-75.59836939599313,7,True,50.12567028722593,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137244.9365375077,5162762.18924615,3562517.808824371,163.44221701113733,1.897451213198375
36240.0,1137250.3844914841,5162763.015364787,3562504.8813821813,-73.59196541110609,7,True,49.850082194166525,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137250.3844914841,5162763.015364787,3562504.8813821813,154.57794983188447,1.897451213198375
36270.0,1137253.9891776128,5162770.099681609,3562511.4829283915,-66.128204150148,7,True,48.66681520747287,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137253.9891776128,5162770.099681609,3562511.4829283915,151.03234175092723,1.897451213198375
36300.0,1137253.2778219362,5162776.153567797,3562517.7119944403,-61.955964078882495,7,True,49.02850017696619,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137253.2778219362,5162776.153567797,3562517.7119944403,149.94459522086095,1.897451213198375
36330.0,1137251.6157283841,5162771.661648421,3562514.9528931035,-65.4977672506921,7,True,49.748921474175795,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137251.6157283841,5162771.661648421,3562514.9528931035,152.3756521378886,1.897451213198375
36360.0,1137251.9677035126,5162772.7996642515,3562512.375762601,-63.42741744902231,7,True,49.02370688319206,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137251.9677035126,5162772.7996642515,3562512.375762601,149.98318376973657,1.897451213198375
36390.0,1137249.0880761559,5162771.944027415,3562509.2556006443,-66.59923936546723,7,True,48.73177736571857,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137249.0880761559,5162771.944027415,3562509.2556006443,149.93789324313323,1.897451213198375
36420.0,1137258.8345660137,5162784.872998599,3562509.5463684658,-53.38885133905517,7,True,48.39571154756205,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.8345660137,5162784.872998599,3562509.5463684658,136.9629438935151,1.897451213198375
36450.0,1137258.7346289852,5162780.040550228,3562509.160857341,-57.616862687671215,7,True,49.086002455226016,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.7346289852,5162780.040550228,3562509.160857341,140.5395128110022,1.897451213198375
36480.0,1137251.9025240839,5162769.601562192,3562511.4966548607,-68.33035213197881,7,True,49.906527674623895,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137251.9025240839,5162769.601562192,3562511.4966548607,152.06395011382773,1.897451213198375
36510.0,1137262.1474199889,5162780.65662544,3562501.2298162463,-55.86352820828957,7,True,51.28287704076086,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137262.1474199889,5162780.65662544,3562501.2298162463,134.88294951236142,1.897451213198375
36540.0,1137251.765810031,5162769.770613468,3562503.5033167433,-69.00852023837314,7,True,49.70937334320375,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137251.765810031,5162769.770613468,3562503.5033167433,147.94340583324342,1.897451213198375
36570.0,1137250.5837500945,5162765.808398906,3562506.6382637457,-72.26148167854883,7,True,48.87379277178219,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137250.5837500945,5162765.808398906,3562506.6382637457,153.06945455527497,1.897451213198375
36600.0,1137252.2448958051,5162773.2817349,3562506.886309839,-66.131912675784,7,True,49.349975659378934,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137252.2448958051,5162773.2817349,3562506.886309839,146.63862372686913,1.897451213198375
36630.0,1137253.5310923585,5162766.164846788,3562504.7507945355,-71.8810220870825,7,True,50.20272629175867,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137253.5310923585,5162766.164846788,3562504.7507945355,150.96029653781935,1.897451213198375
36660.0,1137261.0893127618,5162782.097789456,3562504.1494680597,-56.540768171169105,7,True,48.65098145817007,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137261.0893127618,5162782.097789456,3562504.1494680597,135.53672663543512,1.897451213198375
36690.0,1137252.031921603,5162768.916058603,3562503.550037675,-68.71351126101969,7,True,49.55935406472002,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137252.031921603,5162768.916058603,3562503.550037675,148.5805879589035,1.897451213198375
36720.0,1137253.7781400743,5162770.147985728,3562496.1376115833,-68.54450679607947,7,True,50.612617291510105,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137253.7781400743,5162770.147985728,3562496.1376115833,143.56855507881156,1.897451213198375
36750.0,1137252.7298731746,5162773.948793001,3562503.193446533,-65.26700261805544,7,True,50.374643181051525,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137252.7298731746,5162773.948793001,3562503.193446533,144.09129130932155,1.897451213198375
36780.0,1137257.7830083044,5162778.087820942,3562506.6641165344,-60.24253658035093,7,True,49.4139848032168,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.7830083044,5162778.087820942,3562506.6641165344,141.0100271970338,1.897451213198375
36810.0,1137254.6597228625,5162771.21415023,3562500.068469989,-65.56851407209696,7,True,49.11157111504248,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137254.6597228625,5162771.21415023,3562500.068469989,144.216898980845,1.897451213198375
36840.0,1137253.8229605153,5162778.468358951,3562505.403559309,-61.317653894965645,7,True,49.87992885070188,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137253.8229605153,5162778.468358951,3562505.403559309,141.24483008663006,1.897451213198375
36870.0,1137250.2556189685,5162765.629539718,3562496.77146131,-73.96288346290095,7,True,49.51787919870445,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137250.2556189685,5162765.629539718,3562496.77146131,148.76008554877257,1.897451213198375
36900.0,1137248.6893210367,5162764.341535444,3562501.424888186,-73.08763920979811,7,True,50.55229727178812,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137248.6893210367,5162764.341535444,3562501.424888186,152.4196316878811,1.897451213198375
36930.0,1137258.2818165256,5162777.893409601,3562499.9481496913,-59.80913479695373,7,True,49.259382833327564,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.2818165256,5162777.893409601,3562499.9481496913,137.580658519858,1.897451213198375
36960.0,1137255.2465705331,5162774.3076374,3562502.931633882,-64.50145957980178,7,True,49.84389552367585,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137255.2465705331,5162774.3076374,3562502.931633882,142.88900231045693,1.897451213198375
36990.0,1137255.1598584142,5162775.792442492,3562501.307913037,-63.912253462690046,7,True,48.41250783843653,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137255.1598584142,5162775.792442492,3562501.307913037,140.9042053279317,1.897451213198375
37020.0,1137258.2148922116,5162779.373119524,3562505.8736780644,-58.00865428342405,7,True,49.83407895799194,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.2148922116,5162779.373119524,3562505.8736780644,139.44161279318612,1.897451213198375
37050.0,1137263.8337456083,5162781.747248557,3562495.4012606437,-56.38757811224302,7,True,51.40240597831352,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137263.8337456083,5162781.747248557,3562495.4012606437,130.6186157167212,1.897451213198375
37080.0,1137254.1315388917,5162770.042435692,3562502.4536224594,-68.00998450055657,7,True,49.40301123048578,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137254.1315388917,5162770.042435692,3562502.4536224594,146.4813974539713,1.897451213198375
37110.0,1137254.2331856694,5162771.534678811,3562497.3917615465,-66.787740954236,7,True,49.83119380261217,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137254.2331856694,5162771.534678811,3562497.3917615465,142.83610823694758,1.897451213198375
37140.0,1137254.7266187966,5162772.055196517,3562490.660694479,-66.31519007785265,7,True,50.33996407794101,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137254.7266187966,5162772.055196517,3562490.660694479,139.28078977207332,1.897451213198375
37170.0,1137257.1155829765,5162773.186572841,3562489.7136692456,-66.26425043983798,7,True,50.38127659367664,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.1155829765,5162773.186572841,3562489.7136692456,137.18020998897555,1.897451213198375
37200.0,1137250.2104967572,5162765.969865287,3562496.5584021406,-72.93330286331705,7,True,50.184370319758145,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137250.2104967572,5162765.969865287,3562496.5584021406,148.3962888760701,1.897451213198375
37230.0,1137253.6379670491,5162770.188079973,3562491.2216599253,-70.106570816995,7,True,49.91396017479045,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137253.6379670491,5162770.188079973,3562491.2216599253,141.4486874561773,1.897451213198375
37260.0,1137250.8655901502,5162773.335310701,3562496.6728409445,-67.4787976586352,7,True,49.60420354136399,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137250.8655901502,5162773.335310701,3562496.6728409445,142.10254552230458,1.897451213198375
37290.0,1137260.5529922452,5162782.289648309,3562501.3881048965,-56.78420201706777,7,True,50.669863535889554,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137260.5529922452,5162782.289648309,3562501.3881048965,134.0816254837606,1.897451213198375
37320.0,1137250.8141834415,5162765.132302684,3562486.3949018405,-73.06770641946167,7,True,50.684041450066225,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137250.8141834415,5162765.132302684,3562486.3949018405,144.78386301475763,1.897451213198375
37350.0,1137264.5233472763,5162781.779700658,3562489.6112572043,-56.810831659782274,7,True,50.09942770536457,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137264.5233472763,5162781.779700658,3562489.6112572043,127.69217759195043,1.897451213198375
37380.0,1137252.8626070078,5162767.8917916855,3562494.2109288806,-71.30278511961659,7,True,49.052709746573655,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137252.8626070078,5162767.8917916855,3562494.2109288806,144.91104707801568,1.897451213198375
37410.0,1137260.7407515976,5162780.753680335,3562499.1690147566,-59.44149389146264,7,True,49.187016325337545,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137260.7407515976,5162780.753680335,3562499.1690147566,134.14578114572998,1.897451213198375
37440.0,1137256.0229345707,5162772.043455109,3562493.246043376,-67.30787903951257,7,True,50.385090348976,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137256.0229345707,5162772.043455109,3562493.246043376,140.00129570068623,1.897451213198375
37470.0,1137252.0118731868,5162768.2192669,3562495.4952226644,-72.47198424462667,7,True,49.25306534873588,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137252.0118731868,5162768.2192669,3562495.4952226644,145.46163521460267,1.897451213198375
37500.0,1137262.4884605221,5162782.449820216,3562491.5841407515,-56.44992305898839,7,True,50.44562377887113,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137262.4884605221,5162782.449820216,3562491.5841407515,128.5850386161929,1.897451213198375
37530.0,1137261.2708265581,5162778.616467903,3562498.7134015495,-59.927719574893395,7,True,49.736001883234294,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137261.2708265581,5162778.616467903,3562498.7134015495,135.52828093243488,1.897451213198375
37560.0,1137252.3837745346,5162768.901734873,3562490.9657076406,-70.24936648177311,7,True,49.50860820817096,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137252.3837745346,5162768.901734873,3562490.9657076406,142.83853287480582,1.897451213198375
37590.0,1137257.0005183714,5162769.630412437,3562484.8727800827,-70.39624631715046,7,True,50.87182241465364,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.0005183714,5162769.630412437,3562484.8727800827,138.34369663627731,1.897451213198375
37620.0,1137256.9381694125,5162769.78516634,3562487.2144061867,-70.94010275535766,7,True,50.21090466316257,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137256.9381694125,5162769.78516634,3562487.2144061867,139.14095132484172,1.897451213198375
37650.0,1137255.8091588966,5162778.8539332645,3562490.700304774,-61.27654508326215,7,True,49.62803372208561,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137255.8091588966,5162778.8539332645,3562490.700304774,133.21309737132654,1.897451213198375
37680.0,1137256.2259883187,5162773.355313898,3562488.368555225,-66.33943908735999,7,True,48.99351827055216,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137256.2259883187,5162773.355313898,3562488.368555225,136.74685964451663,1.897451213198375
37710.0,1137259.5472716764,5162777.7740140185,3562483.2133638654,-62.28893081773264,7,True,51.45777944049665,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137259.5472716764,5162777.7740140185,3562483.2133638654,129.84048153444866,1.897451213198375
37740.0,1137254.8730552562,5162770.875131175,3562481.721250327,-69.66445824570899,7,True,50.56302197171109,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137254.8730552562,5162770.875131175,3562481.721250327,136.7374913803573,1.897451213198375
37770.0,1137254.6643700367,5162770.674663528,3562487.929856475,-68.71950909330934,7,True,50.10968708140509,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137254.6643700367,5162770.674663528,3562487.929856475,139.35649791464556,1.897451213198375
37800.0,1137261.5596744467,5162774.0989588285,3562486.954229838,-66.06741009385516,7,True,50.00030139833689,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137261.5596744467,5162774.0989588285,3562486.954229838,133.96047126305567,1.897451213198375
37830.0,1137257.6059677424,5162773.611664739,3562483.261663848,-67.00299885918385,7,True,49.55766050623996,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.6059677424,5162773.611664739,3562483.261663848,134.0688008144642,1.897451213198375
37860.0,1137258.7993298916,5162780.988490787,3562481.303365423,-60.375057768578685,7,True,50.43695675049509,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.7993298916,5162780.988490787,3562481.303365423,126.53376115362862,1.897451213198375
37890.0,1137253.3873764067,5162767.595393658,3562482.3101996533,-71.57848210536694,7,True,50.739869233753,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137253.3873764067,5162767.595393658,3562482.3101996533,140.29810657604128,1.897451213198375
37920.0,1137254.6961551295,5162769.567096898,3562483.874820584,-69.37043603468744,7,True,49.599633793745724,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137254.6961551295,5162769.567096898,3562483.874820584,138.7313445424457,1.897451213198375
37950.0,1137260.6243453838,5162780.149111979,3562490.7972830227,-59.326651079901005,7,True,48.75134459989412,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137260.6243453838,5162780.149111979,3562490.7972830227,130.6952193732808,1.897451213198375
37980.0,1137256.8916816963,5162774.267759002,3562480.921153023,-66.78962021374845,7,True,50.84989121556282,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137256.8916816963,5162774.267759002,3562480.921153023,132.8370255027179,1.897451213198375
38010.0,1137259.1222588907,5162774.666929278,3562482.2274798257,-65.16896662889518,7,True,50.217473978442804,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137259.1222588907,5162774.666929278,3562482.2274798257,132.2947568495153,1.897451213198375
38040.0,1137257.1895186803,5162768.586176954,3562482.053141543,-68.38441090030973,7,True,51.38999097581421,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.1895186803,5162768.586176954,3562482.053141543,138.1529225132332,1.897451213198375
38070.0,1137258.0965364093,5162777.397085417,3562479.012634159,-62.603650778868946,7,True,49.85398060296263,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.0965364093,5162777.397085417,3562479.012634159,129.01827368374555,1.897451213198375
38100.0,1137258.15290041,5162773.994967736,3562477.085078519,-66.25679953964178,7,True,50.2434463043298,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.15290041,5162773.994967736,3562477.085078519,131.31845952800302,1.897451213198375
38130.0,1137255.3846036931,5162769.066565773,3562479.0697745224,-69.3888688307102,7,True,50.329719856381416,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137255.3846036931,5162769.066565773,3562479.0697745224,137.2286150849289,1.897451213198375
38160.0,1137257.9800348554,5162767.981144987,3562476.1825861577,-71.99823106594889,7,True,48.77639800416572,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.9800348554,5162767.981144987,3562476.1825861577,136.4379893678464,1.897451213198375
38190.0,1137257.0093636839,5162769.435271297,3562479.4513048013,-70.52046569666548,7,True,49.915860020688605,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.0093636839,5162769.435271297,3562479.4513048013,136.53127790683112,1.897451213198375
38220.0,1137260.1181339633,5162771.351830127,3562480.3309006593,-67.7866510211768,7,True,51.270055649536,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137260.1181339633,5162771.351830127,3562480.3309006593,134.2244103799003,1.897451213198375
38250.0,1137260.7798224755,5162773.523341088,3562474.01526302,-65.84028658241088,7,True,49.73637789274965,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137260.7798224755,5162773.523341088,3562474.01526302,129.9289696092906,1.897451213198375
38280.0,1137268.6003518994,5162790.005145644,3562477.0025627906,-51.252457252025316,7,True,49.57839747837612,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137268.6003518994,5162790.005145644,3562477.0025627906,114.14016526036148,1.897451213198375
38310.0,1137260.78383531,5162781.09521139,3562474.923399482,-59.81872877514059,7,True,50.17460906186274,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137260.78383531,5162781.09521139,3562474.923399482,123.46789691057879,1.897451213198375
38340.0,1137251.9950690072,5162767.014013379,3562480.4983654865,-72.33758912682899,7,True,50.49346957462175,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137251.9950690072,5162767.014013379,3562480.4983654865,140.62436166514146,1.897451213198375
38370.0,1137263.8585911985,5162778.910271837,3562474.672841562,-60.98447525381038,7,True,50.3885656563299,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137263.8585911985,5162778.910271837,3562474.672841562,124.43054852971052,1.897451213198375
38400.0,1137262.155774379,5162769.9673759835,3562471.5022018272,-70.41193560886627,7,True,49.94329010375908,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137262.155774379,5162769.9673759835,3562471.5022018272,131.98065077700116,1.897451213198375
38430.0,1137264.1766205712,5162776.862878774,3562476.0204644776,-61.95947396525466,7,True,49.23110822801079,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137264.1766205712,5162776.862878774,3562476.0204644776,126.64580546191881,1.897451213198375
38460.0,1137262.445186463,5162776.860090852,3562477.0284560155,-62.94703943438779,7,True,49.374313730214325,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137262.445186463,5162776.860090852,3562477.0284560155,127.48216540493935,1.897451213198375
38490.0,1137257.0036726396,5162768.268598106,3562473.8535675765,-71.49382270455605,7,True,49.986678985612734,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.0036726396,5162768.268598106,3562473.8535675765,135.73660158456806,1.897451213198375
38520.0,1137262.4146399042,5162775.32506242,3562472.777312731,-63.76924504791755,7,True,50.755392018173424,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137262.4146399042,5162775.32506242,3562472.777312731,127.43541646702344,1.897451213198375
38550.0,1137255.9016230549,5162770.294875525,3562475.959873338,-69.97782753230962,7,True,50.18864809508835,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137255.9016230549,5162770.294875525,3562475.959873338,134.93327046671948,1.897451213198375
38580.0,1137258.734747957,5162766.38747407,3562469.7266409104,-73.21793903696964,7,True,49.67632045277527,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.734747957,5162766.38747407,3562469.7266409104,135.71299455661378,1.897451213198375
38610.0,1137261.5059877834,5162776.299727346,3562468.319351068,-64.23160097706375,7,True,49.383894086948466,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137261.5059877834,5162776.299727346,3562468.319351068,125.45269440775598,1.897451213198375
38640.0,1137265.0840362224,5162777.783241019,3562467.2151500406,-61.48048106800442,7,True,49.47763805091381,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137265.0840362224,5162777.783241019,3562467.2151500406,122.76134712462786,1.897451213198375
38670.0,1137262.1302728415,5162772.369020725,3562467.7385887625,-67.37492332289261,7,True,50.64884781305279,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137262.1302728415,5162772.369020725,3562467.7385887625,128.70059552296507,1.897451213198375
38700.0,1137258.0886178536,5162769.27304084,3562468.012575168,-70.45131689166602,7,True,48.88766036182642,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.0886178536,5162769.27304084,3562468.012575168,132.79790149648326,1.897451213198375
38730.0,1137265.6778777514,5162779.029830173,3562472.870479979,-60.86770728229087,7,True,49.4345232290881,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137265.6778777514,5162779.029830173,3562472.870479979,123.21756745048185,1.897451213198375
38760.0,1137258.3850691763,5162765.669758039,3562469.457274677,-73.61756605997655,7,True,50.168826144720825,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.3850691763,5162765.669758039,3562469.457274677,136.39781711138386,1.897451213198375
38790.0,1137255.852052038,5162767.43561109,3562461.473932422,-73.3524285201897,7,True,49.641209590647904,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137255.852052038,5162767.43561109,3562461.473932422,133.5702569711674,1.897451213198375
38820.0,1137257.8044957502,5162768.34860472,3562466.3537366027,-73.16252855139734,7,True,49.68598339600222,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.8044957502,5162768.34860472,3562466.3537366027,133.29060578371474,1.897451213198375
38850.0,1137265.8008925724,5162777.2474452425,3562458.681349926,-61.60385676232689,7,True,50.023151992687154,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137265.8008925724,5162777.2474452425,3562458.681349926,120.89067775778277,1.897451213198375
38880.0,1137259.910835005,5162768.713759163,3562465.3269940186,-69.75119745635712,7,True,50.35100145531552,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137259.910835005,5162768.713759163,3562465.3269940186,132.0624433268893,1.897451213198375
38910.0,1137257.2008507187,5162767.553056137,3562467.4796715337,-71.31272741259619,7,True,50.17800317917551,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.2008507187,5162767.553056137,3562467.4796715337,134.49800174738834,1.897451213198375
38940.0,1137261.6431600591,5162776.120620971,3562459.630701369,-64.44312561717645,7,True,51.02326519893749,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137261.6431600591,5162776.120620971,3562459.630701369,123.33822246982766,1.897451213198375
38970.0,1137258.5506940843,5162769.524470363,3562456.335906248,-71.45267257733744,7,True,50.36423811635801,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.5506940843,5162769.524470363,3562456.335906248,129.73396406498432,1.897451213198375
39000.0,1137258.645584339,5162764.723381295,3562461.7123211734,-74.80771634637773,7,True,49.58578466198274,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.645584339,5162764.723381295,3562461.7123211734,135.27516089826568,1.897451213198375
39030.0,1137261.402022117,5162770.533369727,3562464.124446513,-69.93105876899142,7,True,49.1862829678825,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137261.402022117,5162770.533369727,3562464.124446513,129.64841114620927,1.897451213198375
39060.0,1137257.6196838312,5162767.225398729,3562462.621230821,-72.69640846870074,7,True,49.14736147437777,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.6196838312,5162767.225398729,3562462.621230821,133.46948996048323,1.897451213198375
39090.0,1137258.3484231194,5162766.111118484,3562460.884505734,-72.90923392657241,7,True,49.66609513972487,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137258.3484231194,5162766.111118484,3562460.884505734,133.89314376117045,1.897451213198375
39120.0,1137259.7570980168,5162765.865699489,3562464.312490661,-72.73547647982238,7,True,49.72065329658134,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137259.7570980168,5162765.865699489,3562464.312490661,134.48975620255464,1.897451213198375
39150.0,1137257.3448815716,5162763.804319394,3562459.6323216273,-76.15554000979662,7,True,48.2639246104019,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.3448815716,5162763.804319394,3562459.6323216273,136.07838304479773,1.897451213198375
39180.0,1137257.478675857,5162772.520738375,3562463.52275307,-70.16485751122623,7,True,49.81432733152594,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137257.478675857,5162772.520738375,3562463.52275307,128.85753399703555,1.897451213198375
39210.0,1137256.597495849,5162766.047903696,3562458.395876633,-74.19141584806191,7,True,50.747087225317955,0.0,1137298.0450366503,5162889.688408629,3562430.2902101143,1137256.597495849,5162766.047903696,3562458.395876633,133.97390277890995,1.897451213198375
